Module,Name,Status,Severity,Timestamp,Explanation,Recommendation
Services,EntAppSvc,Stopped,Medium,2025-09-23T09:25:24.798019,"Service ""EntAppSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,esifsvc,Running,Low,2025-09-23T09:25:24.798021,Service esifsvc is Running.,No action needed unless new issues appear
Services,ETDService,Running,Low,2025-09-23T09:25:24.798022,Service ETDService is Running.,No action needed unless new issues appear
Services,EventLog,Running,Low,2025-09-23T09:25:24.798024,Service EventLog is Running.,No action needed unless new issues appear
Services,EventSystem,Running,Low,2025-09-23T09:25:24.798025,Service EventSystem is Running.,No action needed unless new issues appear
Services,Fax,Stopped,Medium,2025-09-23T09:25:24.798028,"Service ""Fax"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fdPHost,Stopped,Medium,2025-09-23T09:25:24.798029,"Service ""fdPHost"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FDResPub,Stopped,Medium,2025-09-23T09:25:24.798030,"Service ""FDResPub"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fhsvc,Stopped,Medium,2025-09-23T09:25:24.798032,"Service ""fhsvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FontCache,Running,Low,2025-09-23T09:25:24.798033,Service FontCache is Running.,No action needed unless new issues appear
Services,FrameServer,Stopped,Medium,2025-09-23T09:25:24.798034,"Service ""FrameServer"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FrameServerMonitor,Stopped,Medium,2025-09-23T09:25:24.798035,"Service ""FrameServerMonitor"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fussvc,Stopped,Medium,2025-09-23T09:25:24.798037,"Service ""fussvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GameInputSvc,Stopped,Medium,2025-09-23T09:25:24.798038,"Service ""GameInputSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleChromeElevationService,Stopped,Medium,2025-09-23T09:25:24.798039,"Service ""GoogleChromeElevationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleUpdaterInternalService141.0.7376.0,Stopped,Medium,2025-09-23T09:25:24.798040,"Service ""GoogleUpdaterInternalService141.0.7376.0"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleUpdaterService141.0.7376.0,Stopped,Medium,2025-09-23T09:25:24.798041,"Service ""GoogleUpdaterService141.0.7376.0"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,gpsvc,Running,Low,2025-09-23T09:25:24.798044,Service gpsvc is Running.,No action needed unless new issues appear
Services,GraphicsPerfSvc,Stopped,Medium,2025-09-23T09:25:24.798045,"Service ""GraphicsPerfSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,hidserv,Stopped,Medium,2025-09-23T09:25:24.798046,"Service ""hidserv"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,hns,Running,Low,2025-09-23T09:25:24.798047,Service hns is Running.,No action needed unless new issues appear
Services,HPAppHelperCap,Running,Low,2025-09-23T09:25:24.798048,Service HPAppHelperCap is Running.,No action needed unless new issues appear
Services,hpatchmon,Stopped,Medium,2025-09-23T09:25:24.798050,"Service ""hpatchmon"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,HPDiagsCap,Running,Low,2025-09-23T09:25:24.798051,Service HPDiagsCap is Running.,No action needed unless new issues appear
Services,HPNetworkCap,Running,Low,2025-09-23T09:25:24.798052,Service HPNetworkCap is Running.,No action needed unless new issues appear
Services,HPSysInfoCap,Running,Low,2025-09-23T09:25:24.798053,Service HPSysInfoCap is Running.,No action needed unless new issues appear
Services,HpTouchpointAnalyticsService,Running,Low,2025-09-23T09:25:24.798054,Service HpTouchpointAnalyticsService is Running.,No action needed unless new issues appear
Services,HvHost,Running,Low,2025-09-23T09:25:24.798056,Service HvHost is Running.,No action needed unless new issues appear
Services,icssvc,Stopped,Medium,2025-09-23T09:25:24.798057,"Service ""icssvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,igccservice,Running,Low,2025-09-23T09:25:24.798058,Service igccservice is Running.,No action needed unless new issues appear
Services,igfxCUIService2.0.0.0,Running,Low,2025-09-23T09:25:24.798059,Service igfxCUIService2.0.0.0 is Running.,No action needed unless new issues appear
Services,IKEEXT,Stopped,Medium,2025-09-23T09:25:24.798061,"Service ""IKEEXT"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,InstallService,Running,Low,2025-09-23T09:25:24.798062,Service InstallService is Running.,No action needed unless new issues appear
Services,Intel(R) TPM Provisioning Service,Stopped,Medium,2025-09-23T09:25:24.798063,"Service ""Intel(R) TPM Provisioning Service"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,IntelAudioService,Running,Low,2025-09-23T09:25:24.798065,Service IntelAudioService is Running.,No action needed unless new issues appear
Services,InventorySvc,Running,Low,2025-09-23T09:25:24.798066,Service InventorySvc is Running.,No action needed unless new issues appear
Services,iphlpsvc,Running,Low,2025-09-23T09:25:24.798068,Service iphlpsvc is Running.,No action needed unless new issues appear
Services,IpOverUsbSvc,Running,Low,2025-09-23T09:25:24.798069,Service IpOverUsbSvc is Running.,No action needed unless new issues appear
Services,IpxlatCfgSvc,Stopped,Medium,2025-09-23T09:25:24.798070,"Service ""IpxlatCfgSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,jhi_service,Running,Low,2025-09-23T09:25:24.798072,Service jhi_service is Running.,No action needed unless new issues appear
Services,KeyIso,Running,Low,2025-09-23T09:25:24.798073,Service KeyIso is Running.,No action needed unless new issues appear
Services,KtmRm,Stopped,Medium,2025-09-23T09:25:24.798074,"Service ""KtmRm"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,LanmanServer,Running,Low,2025-09-23T09:25:24.798076,Service LanmanServer is Running.,No action needed unless new issues appear
Services,LanmanWorkstation,Running,Low,2025-09-23T09:25:24.798077,Service LanmanWorkstation is Running.,No action needed unless new issues appear
Services,lfsvc,Running,Low,2025-09-23T09:25:24.798078,Service lfsvc is Running.,No action needed unless new issues appear
Services,LicenseManager,Running,Low,2025-09-23T09:25:24.798080,Service LicenseManager is Running.,No action needed unless new issues appear
Services,lltdsvc,Stopped,Medium,2025-09-23T09:25:24.798081,"Service ""lltdsvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,lmhosts,Running,Low,2025-09-23T09:25:24.798082,Service lmhosts is Running.,No action needed unless new issues appear
Services,LocalKdc,Stopped,Medium,2025-09-23T09:25:24.798084,"Service ""LocalKdc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,LSM,Running,Low,2025-09-23T09:25:24.798086,Service LSM is Running.,No action needed unless new issues appear
Services,LxpSvc,Stopped,Medium,2025-09-23T09:25:24.798087,"Service ""LxpSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MapsBroker,Stopped,Medium,2025-09-23T09:25:24.798089,"Service ""MapsBroker"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,McmSvc,Stopped,Medium,2025-09-23T09:25:24.798090,"Service ""McmSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,McpManagementService,Stopped,Medium,2025-09-23T09:25:24.798091,"Service ""McpManagementService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MDCoreSvc,Stopped,Medium,2025-09-23T09:25:24.798093,"Service ""MDCoreSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MicrosoftEdgeElevationService,Stopped,Medium,2025-09-23T09:25:24.798094,"Service ""MicrosoftEdgeElevationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MouseWithoutBordersSvc,Stopped,Medium,2025-09-23T09:25:24.798096,"Service ""MouseWithoutBordersSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,mpssvc,Running,Low,2025-09-23T09:25:24.798097,Service mpssvc is Running.,No action needed unless new issues appear
Services,MSDTC,Stopped,Medium,2025-09-23T09:25:24.798098,"Service ""MSDTC"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MSiSCSI,Stopped,Medium,2025-09-23T09:25:24.798100,"Service ""MSiSCSI"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,msiserver,Stopped,Medium,2025-09-23T09:25:24.798101,"Service ""msiserver"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MuseAuthService,Running,Low,2025-09-23T09:25:24.798102,Service MuseAuthService is Running.,No action needed unless new issues appear
Services,MuseHubUpdaterService,Stopped,Medium,2025-09-23T09:25:24.798104,"Service ""MuseHubUpdaterService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NaturalAuthentication,Running,Low,2025-09-23T09:25:24.798105,Service NaturalAuthentication is Running.,No action needed unless new issues appear
Services,NcaSvc,Stopped,Medium,2025-09-23T09:25:24.798106,"Service ""NcaSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NcbService,Running,Low,2025-09-23T09:25:24.798108,Service NcbService is Running.,No action needed unless new issues appear
Services,NcdAutoSetup,Stopped,Medium,2025-09-23T09:25:24.798109,"Service ""NcdAutoSetup"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Netlogon,Stopped,Medium,2025-09-23T09:25:24.798110,"Service ""Netlogon"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Netman,Stopped,Medium,2025-09-23T09:25:24.798111,"Service ""Netman"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,netprofm,Running,Low,2025-09-23T09:25:24.798113,Service netprofm is Running.,No action needed unless new issues appear
Services,NetSetupSvc,Stopped,Medium,2025-09-23T09:25:24.798115,"Service ""NetSetupSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NetTcpPortSharing,Stopped,Medium,2025-09-23T09:25:24.798116,"Service ""NetTcpPortSharing"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NgcCtnrSvc,Stopped,Medium,2025-09-23T09:25:24.798117,"Service ""NgcCtnrSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NgcSvc,Stopped,Medium,2025-09-23T09:25:24.798119,"Service ""NgcSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NlaSvc,Stopped,Medium,2025-09-23T09:25:24.798120,"Service ""NlaSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,nsi,Running,Low,2025-09-23T09:25:24.798122,Service nsi is Running.,No action needed unless new issues appear
Services,nvagent,Running,Low,2025-09-23T09:25:24.798123,Service nvagent is Running.,No action needed unless new issues appear
Services,ose,Stopped,Medium,2025-09-23T09:25:24.798124,"Service ""ose"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PcaSvc,Running,Low,2025-09-23T09:25:24.798125,Service PcaSvc is Running.,No action needed unless new issues appear
Services,perceptionsimulation,Stopped,Medium,2025-09-23T09:25:24.798127,"Service ""perceptionsimulation"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PerfHost,Stopped,Medium,2025-09-23T09:25:24.798128,"Service ""PerfHost"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PhoneSvc,Stopped,Medium,2025-09-23T09:25:24.798130,"Service ""PhoneSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,pla,Stopped,Medium,2025-09-23T09:25:24.798131,"Service ""pla"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PlugPlay,Running,Low,2025-09-23T09:25:24.798132,Service PlugPlay is Running.,No action needed unless new issues appear
Services,PolicyAgent,Stopped,Medium,2025-09-23T09:25:24.798134,"Service ""PolicyAgent"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Power,Running,Low,2025-09-23T09:25:24.798135,Service Power is Running.,No action needed unless new issues appear
Services,PrintDeviceConfigurationService,Stopped,Medium,2025-09-23T09:25:24.798137,"Service ""PrintDeviceConfigurationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
