Module,Name,Status,Severity,Timestamp,Explanation,Recommendation
Services,DsSvc,Stopped,Medium,2025-09-23T09:29:00.881165,"Service ""DsSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,DummyService,Stopped,Medium,2025-09-23T09:29:00.881167,"Service ""DummyService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,DusmSvc,Running,Low,2025-09-23T09:29:00.881169,Service DusmSvc is Running.,No action needed unless new issues appear
Services,EapHost,Stopped,Medium,2025-09-23T09:29:00.881170,"Service ""EapHost"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,edgeupdate,Stopped,Medium,2025-09-23T09:29:00.881171,"Service ""edgeupdate"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,edgeupdatem,Stopped,Medium,2025-09-23T09:29:00.881173,"Service ""edgeupdatem"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,EFS,Stopped,Medium,2025-09-23T09:29:00.881174,"Service ""EFS"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,ELAN_MOC_Service,Running,Low,2025-09-23T09:29:00.881175,Service ELAN_MOC_Service is Running.,No action needed unless new issues appear
Services,embeddedmode,Stopped,Medium,2025-09-23T09:29:00.881182,"Service ""embeddedmode"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,EntAppSvc,Stopped,Medium,2025-09-23T09:29:00.881183,"Service ""EntAppSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,esifsvc,Running,Low,2025-09-23T09:29:00.881185,Service esifsvc is Running.,No action needed unless new issues appear
Services,ETDService,Running,Low,2025-09-23T09:29:00.881186,Service ETDService is Running.,No action needed unless new issues appear
Services,EventLog,Running,Low,2025-09-23T09:29:00.881187,Service EventLog is Running.,No action needed unless new issues appear
Services,EventSystem,Running,Low,2025-09-23T09:29:00.881189,Service EventSystem is Running.,No action needed unless new issues appear
Services,Fax,Stopped,Medium,2025-09-23T09:29:00.881191,"Service ""Fax"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fdPHost,Stopped,Medium,2025-09-23T09:29:00.881192,"Service ""fdPHost"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FDResPub,Stopped,Medium,2025-09-23T09:29:00.881194,"Service ""FDResPub"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fhsvc,Stopped,Medium,2025-09-23T09:29:00.881195,"Service ""fhsvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FontCache,Running,Low,2025-09-23T09:29:00.881196,Service FontCache is Running.,No action needed unless new issues appear
Services,FrameServer,Stopped,Medium,2025-09-23T09:29:00.881198,"Service ""FrameServer"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,FrameServerMonitor,Stopped,Medium,2025-09-23T09:29:00.881199,"Service ""FrameServerMonitor"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,fussvc,Stopped,Medium,2025-09-23T09:29:00.881200,"Service ""fussvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GameInputSvc,Stopped,Medium,2025-09-23T09:29:00.881202,"Service ""GameInputSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleChromeElevationService,Stopped,Medium,2025-09-23T09:29:00.881203,"Service ""GoogleChromeElevationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleUpdaterInternalService141.0.7376.0,Stopped,Medium,2025-09-23T09:29:00.881204,"Service ""GoogleUpdaterInternalService141.0.7376.0"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,GoogleUpdaterService141.0.7376.0,Stopped,Medium,2025-09-23T09:29:00.881206,"Service ""GoogleUpdaterService141.0.7376.0"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,gpsvc,Running,Low,2025-09-23T09:29:00.881208,Service gpsvc is Running.,No action needed unless new issues appear
Services,GraphicsPerfSvc,Stopped,Medium,2025-09-23T09:29:00.881209,"Service ""GraphicsPerfSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,hidserv,Stopped,Medium,2025-09-23T09:29:00.881211,"Service ""hidserv"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,hns,Running,Low,2025-09-23T09:29:00.881212,Service hns is Running.,No action needed unless new issues appear
Services,HPAppHelperCap,Running,Low,2025-09-23T09:29:00.881213,Service HPAppHelperCap is Running.,No action needed unless new issues appear
Services,hpatchmon,Stopped,Medium,2025-09-23T09:29:00.881215,"Service ""hpatchmon"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,HPDiagsCap,Running,Low,2025-09-23T09:29:00.881216,Service HPDiagsCap is Running.,No action needed unless new issues appear
Services,HPNetworkCap,Running,Low,2025-09-23T09:29:00.881217,Service HPNetworkCap is Running.,No action needed unless new issues appear
Services,HPSysInfoCap,Running,Low,2025-09-23T09:29:00.881218,Service HPSysInfoCap is Running.,No action needed unless new issues appear
Services,HpTouchpointAnalyticsService,Running,Low,2025-09-23T09:29:00.881220,Service HpTouchpointAnalyticsService is Running.,No action needed unless new issues appear
Services,HvHost,Running,Low,2025-09-23T09:29:00.881221,Service HvHost is Running.,No action needed unless new issues appear
Services,icssvc,Stopped,Medium,2025-09-23T09:29:00.881222,"Service ""icssvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,igccservice,Running,Low,2025-09-23T09:29:00.881224,Service igccservice is Running.,No action needed unless new issues appear
Services,igfxCUIService2.0.0.0,Running,Low,2025-09-23T09:29:00.881225,Service igfxCUIService2.0.0.0 is Running.,No action needed unless new issues appear
Services,IKEEXT,Stopped,Medium,2025-09-23T09:29:00.881226,"Service ""IKEEXT"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,InstallService,Running,Low,2025-09-23T09:29:00.881227,Service InstallService is Running.,No action needed unless new issues appear
Services,Intel(R) TPM Provisioning Service,Stopped,Medium,2025-09-23T09:29:00.881229,"Service ""Intel(R) TPM Provisioning Service"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,IntelAudioService,Running,Low,2025-09-23T09:29:00.881231,Service IntelAudioService is Running.,No action needed unless new issues appear
Services,InventorySvc,Running,Low,2025-09-23T09:29:00.881232,Service InventorySvc is Running.,No action needed unless new issues appear
Services,iphlpsvc,Running,Low,2025-09-23T09:29:00.881233,Service iphlpsvc is Running.,No action needed unless new issues appear
Services,IpOverUsbSvc,Running,Low,2025-09-23T09:29:00.881234,Service IpOverUsbSvc is Running.,No action needed unless new issues appear
Services,IpxlatCfgSvc,Stopped,Medium,2025-09-23T09:29:00.881236,"Service ""IpxlatCfgSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,jhi_service,Running,Low,2025-09-23T09:29:00.881237,Service jhi_service is Running.,No action needed unless new issues appear
Services,KeyIso,Running,Low,2025-09-23T09:29:00.881238,Service KeyIso is Running.,No action needed unless new issues appear
Services,KtmRm,Stopped,Medium,2025-09-23T09:29:00.881239,"Service ""KtmRm"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,LanmanServer,Running,Low,2025-09-23T09:29:00.881241,Service LanmanServer is Running.,No action needed unless new issues appear
Services,LanmanWorkstation,Running,Low,2025-09-23T09:29:00.881242,Service LanmanWorkstation is Running.,No action needed unless new issues appear
Services,lfsvc,Running,Low,2025-09-23T09:29:00.881243,Service lfsvc is Running.,No action needed unless new issues appear
Services,LicenseManager,Running,Low,2025-09-23T09:29:00.881245,Service LicenseManager is Running.,No action needed unless new issues appear
Services,lltdsvc,Stopped,Medium,2025-09-23T09:29:00.881246,"Service ""lltdsvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,lmhosts,Running,Low,2025-09-23T09:29:00.881247,Service lmhosts is Running.,No action needed unless new issues appear
Services,LocalKdc,Stopped,Medium,2025-09-23T09:29:00.881249,"Service ""LocalKdc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,LSM,Running,Low,2025-09-23T09:29:00.881251,Service LSM is Running.,No action needed unless new issues appear
Services,LxpSvc,Stopped,Medium,2025-09-23T09:29:00.881252,"Service ""LxpSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MapsBroker,Stopped,Medium,2025-09-23T09:29:00.881253,"Service ""MapsBroker"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,McmSvc,Stopped,Medium,2025-09-23T09:29:00.881255,"Service ""McmSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,McpManagementService,Stopped,Medium,2025-09-23T09:29:00.881256,"Service ""McpManagementService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MDCoreSvc,Stopped,Medium,2025-09-23T09:29:00.881257,"Service ""MDCoreSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MicrosoftEdgeElevationService,Stopped,Medium,2025-09-23T09:29:00.881259,"Service ""MicrosoftEdgeElevationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MouseWithoutBordersSvc,Stopped,Medium,2025-09-23T09:29:00.881260,"Service ""MouseWithoutBordersSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,mpssvc,Running,Low,2025-09-23T09:29:00.881261,Service mpssvc is Running.,No action needed unless new issues appear
Services,MSDTC,Stopped,Medium,2025-09-23T09:29:00.881263,"Service ""MSDTC"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MSiSCSI,Stopped,Medium,2025-09-23T09:29:00.881264,"Service ""MSiSCSI"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,msiserver,Stopped,Medium,2025-09-23T09:29:00.881266,"Service ""msiserver"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,MuseAuthService,Running,Low,2025-09-23T09:29:00.881267,Service MuseAuthService is Running.,No action needed unless new issues appear
Services,MuseHubUpdaterService,Stopped,Medium,2025-09-23T09:29:00.881268,"Service ""MuseHubUpdaterService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NaturalAuthentication,Running,Low,2025-09-23T09:29:00.881269,Service NaturalAuthentication is Running.,No action needed unless new issues appear
Services,NcaSvc,Stopped,Medium,2025-09-23T09:29:00.881271,"Service ""NcaSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NcbService,Running,Low,2025-09-23T09:29:00.881272,Service NcbService is Running.,No action needed unless new issues appear
Services,NcdAutoSetup,Stopped,Medium,2025-09-23T09:29:00.881273,"Service ""NcdAutoSetup"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Netlogon,Stopped,Medium,2025-09-23T09:29:00.881275,"Service ""Netlogon"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Netman,Stopped,Medium,2025-09-23T09:29:00.881276,"Service ""Netman"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,netprofm,Running,Low,2025-09-23T09:29:00.881278,Service netprofm is Running.,No action needed unless new issues appear
Services,NetSetupSvc,Stopped,Medium,2025-09-23T09:29:00.881279,"Service ""NetSetupSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NetTcpPortSharing,Stopped,Medium,2025-09-23T09:29:00.881281,"Service ""NetTcpPortSharing"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NgcCtnrSvc,Stopped,Medium,2025-09-23T09:29:00.881282,"Service ""NgcCtnrSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NgcSvc,Stopped,Medium,2025-09-23T09:29:00.881283,"Service ""NgcSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,NlaSvc,Stopped,Medium,2025-09-23T09:29:00.881285,"Service ""NlaSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,nsi,Running,Low,2025-09-23T09:29:00.881286,Service nsi is Running.,No action needed unless new issues appear
Services,nvagent,Running,Low,2025-09-23T09:29:00.881287,Service nvagent is Running.,No action needed unless new issues appear
Services,ose,Stopped,Medium,2025-09-23T09:29:00.881288,"Service ""ose"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PcaSvc,Running,Low,2025-09-23T09:29:00.881290,Service PcaSvc is Running.,No action needed unless new issues appear
Services,perceptionsimulation,Stopped,Medium,2025-09-23T09:29:00.881291,"Service ""perceptionsimulation"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PerfHost,Stopped,Medium,2025-09-23T09:29:00.881292,"Service ""PerfHost"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PhoneSvc,Stopped,Medium,2025-09-23T09:29:00.881294,"Service ""PhoneSvc"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,pla,Stopped,Medium,2025-09-23T09:29:00.881295,"Service ""pla"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,PlugPlay,Running,Low,2025-09-23T09:29:00.881296,Service PlugPlay is Running.,No action needed unless new issues appear
Services,PolicyAgent,Stopped,Medium,2025-09-23T09:29:00.881298,"Service ""PolicyAgent"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
Services,Power,Running,Low,2025-09-23T09:29:00.881299,Service Power is Running.,No action needed unless new issues appear
Services,PrintDeviceConfigurationService,Stopped,Medium,2025-09-23T09:29:00.881300,"Service ""PrintDeviceConfigurationService"" is set to start automatically but is currently stopped.
Dependent features or applications may fail.",Check Event Viewer for error codes; restart the service if appropriate or change its Startup Type to Manual if it’s no longer needed.
